cluster_method,variable,type,test,stat,pvalue,n,n_groups
kmeans_k4,动脉(左上肺叶)最小密度(HU),numeric,kruskal,4.442394385487473,0.10847916059003193,94,3
kmeans_k4,右肺LAA910(ml)_y,numeric,kruskal,4.331417131826697,0.11466865550426214,94,3
kmeans_k4,Crea,numeric,kruskal,4.311922598778447,0.11579182648224484,57,3
kmeans_k4,左右肺LAA950(%),numeric,kruskal,4.297639211485716,0.11662173618679093,94,3
kmeans_k4,右下肺叶代,numeric,kruskal,4.282253508529887,0.11752234958340395,94,3
kmeans_k4,左右肺容积(ml),numeric,kruskal,4.277506780500801,0.11780160415410097,94,3
kmeans_k4,左右肺LAA950(ml),numeric,kruskal,4.262748916695045,0.11867406914035736,94,3
kmeans_k4,肺血管弯曲度,numeric,kruskal,4.25843279202137,0.11893045172462509,94,3
kmeans_k4,右下肺叶支气管数量,numeric,kruskal,4.2487250640590295,0.11950912723048064,94,3
kmeans_k4,右肺LAA950(%)_y,numeric,kruskal,4.246504354699709,0.11964189844709291,94,3
kmeans_k4,左右肺支气管长度(cm),numeric,kruskal,4.225662786174919,0.12089517960441763,94,3
kmeans_k4,动脉弯曲度,numeric,kruskal,4.140292290090272,0.12616734162577187,94,3
kmeans_k4,左右肺支气管数量,numeric,kruskal,4.128813524461302,0.12689354628786495,94,3
kmeans_k4,右肺LAA910(%)_y,numeric,kruskal,3.932473658434617,0.13998264487757758,94,3
kmeans_k4,左右肺LAA910(%),numeric,kruskal,3.9101491280576397,0.14155392146993886,94,3
kmeans_k4,静脉弯曲度,numeric,kruskal,3.895071077186401,0.1426251329560421,94,3
kmeans_k4,mPAWP,numeric,kruskal,3.8910800013300095,0.14291003098623958,102,3
kmeans_k4,左右肺LAA910(ml),numeric,kruskal,3.839160220298254,0.14666853383157755,94,3
kmeans_k4,左肺空气体积(ml)_y,numeric,kruskal,3.8020703797366764,0.14941386741596518,94,3
kmeans_k4,右下肺叶支气管长度(cm),numeric,kruskal,3.796268338898986,0.14984794943216054,94,3
kmeans_k4,PH,categorical,chi2,5.284900284900285,0.15208519498492346,105,4
kmeans_k4,WHO Group,categorical,chi2,5.284900284900285,0.15208519498492346,105,4
kmeans_k4,左右肺支气管数量.1,numeric,kruskal,3.636199045259699,0.1623339699958192,94,3
kmeans_k4,PA,numeric,kruskal,3.547918134454551,0.16965996222949295,101,3
kmeans_k4,右中肺叶支气管长度(cm),numeric,kruskal,3.5280445128822127,0.17135424511525224,94,3
kmeans_k4,左肺容积(ml)_y,numeric,kruskal,3.5001709803157723,0.17375908812358423,94,3
kmeans_k4,gender,categorical,chi2,4.716342156319291,0.19378594191866638,105,4
kmeans_k4,动脉(左下肺叶)容积(ml),numeric,kruskal,3.159856571286184,0.20598987010626263,94,3
kmeans_k4,肺血管最大密度(HU),numeric,kruskal,3.153876466252304,0.20660671237165346,94,3
kmeans_k4,RBC,numeric,kruskal,3.147129724488637,0.20730485031622023,104,3
kmeans_k4,左右肺支气管长度(cm).1,numeric,kruskal,3.0746508077888848,0.21495525175381014,94,3
kmeans_k4,静脉BV10+(ml)_y,numeric,kruskal,3.072584151241699,0.2151774858936401,94,3
kmeans_k4,ALT,numeric,kruskal,3.0278127637473435,0.22004870255631778,57,3
kmeans_k4,动脉(左下肺叶)最大密度(HU),numeric,kruskal,3.026464263112643,0.22019712049364681,94,3
kmeans_k4,静脉(右中肺叶)弯曲度,numeric,kruskal,3.0239942928785375,0.22046922865045174,94,3
kmeans_k4,静脉(左上肺叶)最大密度(HU),numeric,kruskal,3.0144558007809956,0.22152321200323974,91,3
kmeans_k4,左右肺血管体积(ml),numeric,kruskal,3.0114550120753774,0.2218558336489656,94,3
kmeans_k4,左肺LAA950(%)_y,numeric,kruskal,3.0059605399197267,0.22246616197337696,94,3
kmeans_k4,左肺支气管体积(ml),numeric,kruskal,2.9670894044898235,0.22683220899447007,94,3
kmeans_k4,右肺血管体积(ml),numeric,kruskal,2.823745168794624,0.24368653203667204,94,3
kmeans_k4,SVR,numeric,kruskal,2.8200709284025174,0.24413462496043625,102,3
kmeans_k4,Na+,numeric,kruskal,2.813710226719859,0.24491229469613904,57,3
kmeans_k4,静脉(右中肺叶)最小密度(HU),numeric,kruskal,2.8128818106227578,0.24501376035228617,94,3
kmeans_k4,左肺LAA950(ml)_y,numeric,kruskal,2.6890154455082893,0.2606679972041686,94,3
kmeans_k4,肺血管最小密度(HU),numeric,kruskal,2.642692071706495,0.2667759701627349,94,3
kmeans_k4,动脉(右中肺叶)弯曲度,numeric,kruskal,2.6406890112002115,0.26704328820887463,94,3
kmeans_k4,静脉(右上肺叶)最大密度(HU),numeric,kruskal,2.6396305713145094,0.26718465024510424,94,3
kmeans_k4,Sex,numeric,kruskal,1.2242970091065433,0.26851900776446624,86,2
kmeans_k4,动脉(右上肺叶)最小密度(HU),numeric,kruskal,2.5026373322826005,0.28612724167458053,94,3
kmeans_k4,动脉(右下肺叶)容积(ml),numeric,kruskal,2.4747114317930494,0.29015044464041656,94,3
kmeans_k4,静脉(右上肺叶)最小密度(HU),numeric,kruskal,2.4394750052445997,0.29530767424093834,94,3
kmeans_k4,静脉最小密度(HU),numeric,kruskal,2.41754797872488,0.29856309666865116,94,3
kmeans_k4,左肺LAA910(ml)_y,numeric,kruskal,2.381908163236062,0.30393115056882836,94,3
kmeans_k4,death_time,categorical,chi2,6.000000000000002,0.30621891841327764,6,2
kmeans_k4,右肺肺组织体积(ml)_y,numeric,kruskal,2.3459504586683124,0.30944490075861886,94,3
kmeans_k4,右肺质量(g)_y,numeric,kruskal,2.3459504586683124,0.30944490075861886,94,3
kmeans_k4,Age,numeric,kruskal,1.01203895486081,0.3144148636024423,86,2
kmeans_k4,左右肺分形维度,numeric,kruskal,2.257272105005427,0.3234741574384566,94,3
kmeans_k4,动脉(左上肺叶)最大密度(HU),numeric,kruskal,2.136768201414026,0.3435632327008054,94,3
kmeans_k4,动脉BV10(ml)_y,numeric,kruskal,2.0990557418741105,0.3501030039004569,94,3
kmeans_k4,动脉(左下肺叶)血管分支数量,numeric,kruskal,2.0746045072695325,0.35440950039220426,94,3
kmeans_k4,动脉最小密度(HU),numeric,kruskal,1.9525805970679477,0.37670597667550043,94,3
kmeans_k4,静脉BV5(ml)_y,numeric,kruskal,1.9464212989348653,0.3778678871047945,94,3
kmeans_k4,APTT,numeric,kruskal,0.7699111675880265,0.38024453474350317,53,2
kmeans_k4,静脉(右中肺叶)容积(ml),numeric,kruskal,1.9083533393393521,0.3851291025257174,94,3
kmeans_k4,左肺LAA910(%)_y,numeric,kruskal,1.8811128326884727,0.39041054410422266,94,3
kmeans_k4,静脉(右上肺叶)弯曲度,numeric,kruskal,1.852118740463895,0.3961115679217651,94,3
kmeans_k4,静脉(右下肺叶)弯曲度,numeric,kruskal,1.835213036483581,0.3994740315598814,94,3
kmeans_k4,静脉最大密度(HU),numeric,kruskal,1.8261288799636306,0.40129260078944057,94,3
kmeans_k4,动脉(左上肺叶)弯曲度,numeric,kruskal,1.8045450007673272,0.40564677905337676,94,3
kmeans_k4,动脉(右下肺叶)最大密度(HU),numeric,kruskal,1.752840621845624,0.4162703662640178,94,3
kmeans_k4,PT,numeric,kruskal,0.6592604435591302,0.4168211559605822,53,2
kmeans_k4,静脉(右下肺叶)最小密度(HU),numeric,kruskal,1.6873997049882945,0.430116209354375,94,3
kmeans_k4,静脉(左下肺叶)弯曲度,numeric,kruskal,1.6558356239354388,0.4369581688307682,91,3
kmeans_k4,左右肺支气管数量[D<2mm],numeric,kruskal,1.6328693692179148,0.4420047348599636,94,3
kmeans_k4,静脉(左下肺叶)最大密度(HU),numeric,kruskal,1.5387115830686153,0.4633114413464593,91,3
kmeans_k4,静脉容积(ml)_y,numeric,kruskal,1.5273184730340859,0.46595825215634,94,3
kmeans_k4,左肺支气管长度(cm),numeric,kruskal,1.5180217313911417,0.468129240770644,94,3
kmeans_k4,K+,numeric,kruskal,1.4539746873750026,0.48336300537567967,57,3
kmeans_k4,检查日期_x,numeric,kruskal,1.4439811029912295,0.4857843142174243,104,3
kmeans_k4,HB,numeric,kruskal,1.3767724031607163,0.50238616522378,104,3
kmeans_k4,Cl-,numeric,kruskal,1.3710737725302073,0.5038196630924072,57,3
kmeans_k4,动脉最大密度(HU),numeric,kruskal,1.3642851530825497,0.5055326886989393,94,3
kmeans_k4,左右肺弯曲度,numeric,kruskal,1.360778203876066,0.5064199050580329,94,3
kmeans_k4,左肺支气管数量,numeric,kruskal,1.3490176986357456,0.5094065545525406,94,3
kmeans_k4,左右肺肺组织体积(ml),numeric,kruskal,1.2488284841177233,0.5355750539966702,94,3
kmeans_k4,左右肺质量(g),numeric,kruskal,1.2488284841177233,0.5355750539966702,94,3
kmeans_k4,动脉(右上肺叶)最大密度(HU),numeric,kruskal,1.2080938994109567,0.5465951111126826,94,3
kmeans_k4,左右肺支气管体积(ml)[D<2mm],numeric,kruskal,1.1971111033485071,0.5496049389474909,94,3
kmeans_k4,静脉(右下肺叶)最大密度(HU),numeric,kruskal,1.1198065041763332,0.5712643298063527,94,3
kmeans_k4,动脉(右中肺叶)最小密度(HU),numeric,kruskal,1.106128824170568,0.5751845046025775,94,3
kmeans_k4,动脉(右中肺叶)容积(ml),numeric,kruskal,1.0941963241072716,0.5786264567348639,94,3
kmeans_k4,肺血管BV10(ml)_y,numeric,kruskal,1.0858762239985253,0.5810385855673115,94,3
kmeans_k4,D-Dimer,numeric,kruskal,1.079806130541479,0.582804743656,104,3
kmeans_k4,左下肺叶支气管体积(ml),numeric,kruskal,1.0750410088595237,0.5841949669042619,94,3
kmeans_k4,静脉(右中肺叶)血管分支数量,numeric,kruskal,1.0172866330106398,0.6013108141357799,94,3
kmeans_k4,TBIL,numeric,kruskal,1.0097484786579778,0.6035814774658108,57,3
kmeans_k4,静脉(右中肺叶)最大密度(HU),numeric,kruskal,1.0080396256043236,0.604097413874748,94,3
kmeans_k4,动脉(左下肺叶)最小密度(HU),numeric,kruskal,1.0032652947942515,0.6055412169351472,94,3
kmeans_k4,静脉分形维度,numeric,kruskal,0.9962473114275667,0.6076697884150084,94,3
kmeans_k4,动脉(右中肺叶)血管分支数量,numeric,kruskal,0.9499246561814134,0.6219084845037448,94,3
kmeans_k4,左上肺叶代,numeric,kruskal,0.9281555434677093,0.6287146563367537,94,3
kmeans_k4,左上肺叶支气管数量,numeric,kruskal,0.9232734072339479,0.6302512663607909,94,3
kmeans_k4,左肺代,numeric,kruskal,0.9071570079794299,0.6353504745061648,94,3
kmeans_k4,动脉(右上肺叶)弯曲度,numeric,kruskal,0.8780361094713204,0.6446691401938137,94,3
kmeans_k4,动脉血管分支数量_y,numeric,kruskal,0.8627768650897243,0.6496065334431937,94,3
kmeans_k4,动脉(右下肺叶)血管分支数量,numeric,kruskal,0.8360240271413955,0.6583543191911604,94,3
kmeans_k4,静脉(左下肺叶)容积(ml),numeric,kruskal,0.8314511575381403,0.6598613255977829,91,3
kmeans_k4,左肺血管体积(ml),numeric,kruskal,0.8264604023207387,0.6615099849328174,94,3
kmeans_k4,左肺肺组织体积(ml)_y,numeric,kruskal,0.8149428776817444,0.6653304537356244,94,3
kmeans_k4,左肺质量(g)_y,numeric,kruskal,0.8149428776817444,0.6653304537356244,94,3
kmeans_k4,肺血管BV5(ml)_y,numeric,kruskal,0.8049266388478031,0.6686708657089028,94,3
kmeans_k4,左上肺叶支气管体积(ml),numeric,kruskal,0.8010048189506471,0.669983355478357,94,3
kmeans_k4,DBIL,numeric,kruskal,0.7287815853236326,0.694619689417844,57,3
kmeans_k4,左肺支气管体积(ml).1,numeric,kruskal,0.6943986046631494,0.7066644743445811,94,3
kmeans_k4,左上肺叶支气管长度(cm),numeric,kruskal,0.677585924812007,0.712629975012395,94,3
kmeans_k4,id_card_no_y,numeric,kruskal,0.64167061333427,0.7255427332017762,94,3
kmeans_k4,左下肺叶支气管长度(cm),numeric,kruskal,0.5867506759278254,0.7457421828085969,94,3
kmeans_k4,静脉(右下肺叶)血管分支数量,numeric,kruskal,0.5798132341247604,0.7483334458912899,94,3
kmeans_k4,动脉分形维度,numeric,kruskal,0.5673619484309711,0.7530068349869892,94,3
kmeans_k4,静脉BV10(ml)_y,numeric,kruskal,0.5630545046296334,0.7546303499711842,94,3
kmeans_k4,静脉(右下肺叶)容积(ml),numeric,kruskal,0.5197393082437196,0.7711520957499957,94,3
kmeans_k4,动脉(右下肺叶)最小密度(HU),numeric,kruskal,0.4476241042893732,0.7994653780531362,94,3
kmeans_k4,静脉(左下肺叶)最小密度(HU),numeric,kruskal,0.43979763019845547,0.8026000048558046,91,3
kmeans_k4,左下肺叶代,numeric,kruskal,0.4280544745801455,0.8073263953399998,94,3
kmeans_k4,PLT,numeric,kruskal,0.4276975714236033,0.8074704768648336,104,3
kmeans_k4,左右肺Pi10(mm),numeric,kruskal,0.4138370904133808,0.8130858770323359,94,3
kmeans_k4,静脉血管分支数量_y,numeric,kruskal,0.4085416812644922,0.815241540749385,94,3
kmeans_k4,Ca,numeric,kruskal,0.39251170890522585,0.8218019460906247,57,3
kmeans_k4,静脉(左下肺叶)血管分支数量,numeric,kruskal,0.38912328354579123,0.8231954334665814,91,3
kmeans_k4,左下肺叶支气管数量,numeric,kruskal,0.3677555366305599,0.8320374989566093,94,3
kmeans_k4,肺血管血管分支数量_y,numeric,kruskal,0.31240413595689004,0.8553863267206725,94,3
kmeans_k4,动脉(右中肺叶)最大密度(HU),numeric,kruskal,0.2904542051974991,0.8648258666053288,94,3
kmeans_k4,肺血管分形维度,numeric,kruskal,0.25706446559348706,0.8793852169166348,94,3
kmeans_k4,动脉BV5(ml)_y,numeric,kruskal,0.20856935013159728,0.9009687775644979,94,3
kmeans_k4,AST,numeric,kruskal,0.20564829994008293,0.9022856264859885,56,3
kmeans_k4,death,categorical,chi2,0.4358930211202936,0.9327319913177516,105,4
kmeans_k4,左肺支气管长度(cm).1,numeric,kruskal,0.09397845705296959,0.9540976745728545,94,3
kmeans_k4,telephone,numeric,kruskal,0.0868922212177381,0.9574841509386047,103,3
kmeans_k4,左肺支气管数量.1,numeric,kruskal,0.07555499610684395,0.9629271702268819,94,3
kmeans_k4,WBC,numeric,kruskal,0.07200585937829174,0.9646374673910654,104,3
kmeans_k4,PT-INR,numeric,kruskal,0.0010844370947941451,0.9737297772409742,53,2
kmeans_k5,etiology_y,categorical,chi2,109.57329298856901,2.341025289700268e-09,94,5
kmeans_k5,左肺密度标准差(HU)_y,numeric,kruskal,23.577431089286563,3.0604392824246066e-05,94,4
kmeans_k5,病患ID_y,numeric,kruskal,17.54286006576544,0.00015510162156332112,69,3
kmeans_k5,左右肺密度标准差(HU),numeric,kruskal,19.213945873008186,0.00024691582041572787,94,4
kmeans_k5,检查日期_y,numeric,kruskal,18.409056216649038,0.00036215501799478423,104,4
kmeans_k5,右肺密度标准差(HU)_y,numeric,kruskal,17.726703344856105,0.0005007819130581554,94,4
kmeans_k5,静脉(右中肺叶)平均密度(HU),numeric,kruskal,16.872815583035543,0.0007506080531456117,94,4
kmeans_k5,PH_targeted_therapy_drug_name|shsfkyy_ph_chenchang_3_0_dp,categorical,chi2,22.920833333333334,0.0008234317686380071,36,4
kmeans_k5,medical_record_no,numeric,kruskal,12.233451126396176,0.002205666466882321,53,3
kmeans_k5,动脉(左上肺叶)容积(ml),numeric,kruskal,14.558871832680666,0.002235198567600232,94,4
kmeans_k5,动脉(右上肺叶)容积(ml),numeric,kruskal,13.334209346485718,0.0039668767667886615,94,4
kmeans_k5,静脉(左上肺叶)容积(ml),numeric,kruskal,13.279625830265218,0.0040693148031880925,91,4
kmeans_k5,静脉(左上肺叶)平均密度(HU),numeric,kruskal,13.175702387978617,0.0042716426194053,91,4
kmeans_k5,右上肺叶支气管长度(cm),numeric,kruskal,13.103588131819084,0.004417862056598514,94,4
kmeans_k5,静脉(右上肺叶)平均密度(HU),numeric,kruskal,13.08696764454623,0.004452258121991803,94,4
kmeans_k5,动脉(右上肺叶)平均密度(HU),numeric,kruskal,12.80176282970335,0.005085519471163159,94,4
kmeans_k5,右上肺叶支气管体积(ml),numeric,kruskal,12.777355965764567,0.005143680831848269,94,4
kmeans_k5,左肺Agatston钙化,numeric,kruskal,12.582426463939669,0.00563242964234896,94,4
kmeans_k5,左右肺体积钙化(mm3),numeric,kruskal,12.56617308260652,0.0056751979622898475,94,4
kmeans_k5,左肺体积钙化(mm3),numeric,kruskal,12.461033991083184,0.005959717893167969,94,4
kmeans_k5,右肺支气管体积(ml),numeric,kruskal,12.385227886910569,0.006173564720163958,94,4
kmeans_k5,动脉(左上肺叶)血管分支数量,numeric,kruskal,12.375236975087704,0.006202308683614182,94,4
kmeans_k5,右中肺叶支气管体积(ml),numeric,kruskal,11.854013979252475,0.007900350336930016,94,4
kmeans_k5,左右肺Agatston钙化,numeric,kruskal,11.778890334068308,0.00818027509530522,94,4
kmeans_k5,静脉(右上肺叶)容积(ml),numeric,kruskal,11.769549786487179,0.00821575720233077,94,4
kmeans_k5,静脉平均密度(HU),numeric,kruskal,11.768122804699033,0.008221191268645022,94,4
kmeans_k5,右肺支气管长度(cm),numeric,kruskal,11.752033138060254,0.00828270820391861,94,4
kmeans_k5,右上肺叶支气管数量,numeric,kruskal,11.667031136390156,0.00861532429749895,94,4
kmeans_k5,右肺支气管数量,numeric,kruskal,11.585823081219912,0.008945397467607554,94,4
kmeans_k5,动脉BV10(ml)_y,numeric,kruskal,11.50087151273192,0.009304045190510715,94,4
kmeans_k5,右肺支气管体积(ml).1,numeric,kruskal,11.4824021200086,0.009383877310443284,94,4
kmeans_k5,右中肺叶代,numeric,kruskal,11.31127750507094,0.010156434525921883,94,4
kmeans_k5,静脉(左上肺叶)血管分支数量,numeric,kruskal,11.271809724128595,0.010343333808589993,91,4
kmeans_k5,PT,numeric,kruskal,9.004717389841922,0.011082824682376135,53,3
kmeans_k5,肺血管平均密度(HU),numeric,kruskal,11.014059107064611,0.011650095073254407,94,4
kmeans_k5,右肺空气体积(ml)_y,numeric,kruskal,10.753938222058366,0.013133625586033109,94,4
kmeans_k5,右中肺叶支气管数量,numeric,kruskal,10.671899405701607,0.013639016108202685,94,4
kmeans_k5,右肺平均密度(HU)_y,numeric,kruskal,10.328298081002686,0.015972052628600387,94,4
kmeans_k5,右肺容积(ml)_y,numeric,kruskal,10.3025580602756,0.016161853511745327,94,4
kmeans_k5,动脉(左上肺叶)平均密度(HU),numeric,kruskal,10.225592009626268,0.01674271813145397,94,4
kmeans_k5,左肺平均密度(HU)_y,numeric,kruskal,10.148795670953518,0.017342755110144496,94,4
kmeans_k5,右上肺叶代,numeric,kruskal,9.744651848978224,0.020866180528920284,94,4
kmeans_k5,动脉平均密度(HU),numeric,kruskal,9.738804643430967,0.02092200018321074,94,4
kmeans_k5,左右肺平均密度(HU),numeric,kruskal,9.686389516807708,0.021428968093664593,94,4
kmeans_k5,cTnT,numeric,kruskal,9.54980820584016,0.0228073458561256,81,4
kmeans_k5,右中肺叶支气管长度(cm),numeric,kruskal,9.526788880357232,0.02304807283829649,94,4
kmeans_k5,左右肺支气管体积(ml),numeric,kruskal,9.160737420719595,0.02722839817588025,94,4
kmeans_k5,右肺支气管数量.1,numeric,kruskal,8.99829608106997,0.029313549646306402,94,4
kmeans_k5,序列号_y,numeric,kruskal,8.928943257932659,0.030250695685106594,94,4
kmeans_k5,左上肺叶支气管数量,numeric,kruskal,8.913365714971315,0.030465190258168472,94,4
kmeans_k5,动脉(右上肺叶)血管分支数量,numeric,kruskal,8.83972011378196,0.03149957165044824,94,4
kmeans_k5,左右肺空气体积(ml),numeric,kruskal,8.665752818679437,0.03408136135208069,94,4
kmeans_k5,右肺LAA950(ml)_y,numeric,kruskal,8.326171116969078,0.03973043806370856,94,4
kmeans_k5,动脉容积(ml),numeric,kruskal,8.324443115188558,0.039761400628106985,94,4
kmeans_k5,左右肺容积(ml),numeric,kruskal,8.314254554053946,0.039944439905643093,94,4
kmeans_k5,左右肺LAA950(ml),numeric,kruskal,8.220131457227694,0.04167472216823378,94,4
kmeans_k5,左右肺LAA910(ml),numeric,kruskal,8.193340891544324,0.04218044140721135,94,4
kmeans_k5,肺血管BV10(ml)_y,numeric,kruskal,8.127638986457782,0.043446147058233804,94,4
kmeans_k5,Na+,numeric,kruskal,8.118766945726795,0.04361987368870815,57,4
kmeans_k5,右肺支气管长度(cm).1,numeric,kruskal,8.09470512544084,0.044094452266589305,94,4
kmeans_k5,左右肺支气管长度(cm),numeric,kruskal,8.025506920150521,0.04548748538865101,94,4
kmeans_k5,左肺空气体积(ml)_y,numeric,kruskal,7.934457791101238,0.04738586556442617,94,4
kmeans_k5,静脉(右下肺叶)平均密度(HU),numeric,kruskal,7.881329988340907,0.048528992169822996,94,4
kmeans_k5,肺血管容积(ml)_y,numeric,kruskal,7.801184923455708,0.050304380900449384,94,4
kmeans_k5,右肺LAA910(ml)_y,numeric,kruskal,7.794844929159183,0.05044749211587593,94,4
kmeans_k5,左右肺血管体积(ml),numeric,kruskal,7.750803407768303,0.051452618908648586,94,4
kmeans_k5,动脉(左下肺叶)平均密度(HU),numeric,kruskal,7.743258887273669,0.051626744701522856,94,4
kmeans_k5,动脉(右下肺叶)弯曲度,numeric,kruskal,7.682119659746083,0.05305911720480999,94,4
kmeans_k5,左右肺LAA950(%),numeric,kruskal,7.604520181118858,0.054932832933357406,94,4
kmeans_k5,左右肺支气管数量,numeric,kruskal,7.586208917720798,0.055384263874578024,94,4
kmeans_k5,左右肺LAA910(%),numeric,kruskal,7.572779033615461,0.05571764178379344,94,4
kmeans_k5,静脉(右中肺叶)弯曲度,numeric,kruskal,7.525526100822082,0.056906191990394366,94,4
kmeans_k5,左上肺叶支气管长度(cm),numeric,kruskal,7.510840015734603,0.05728057880470121,94,4
kmeans_k5,右肺LAA950(%)_y,numeric,kruskal,7.228211694824495,0.06496887140881308,94,4
kmeans_k5,左肺容积(ml)_y,numeric,kruskal,7.219962858116617,0.06520765465974142,94,4
kmeans_k5,左肺LAA910(ml)_y,numeric,kruskal,7.1991525529828095,0.06581384447981721,94,4
kmeans_k5,静脉(左上肺叶)最小密度(HU),numeric,kruskal,7.16200617427288,0.06690948396843228,91,4
kmeans_k5,动脉(左上肺叶)最小密度(HU),numeric,kruskal,7.129645189457452,0.06787835281580157,94,4
kmeans_k5,动脉(右下肺叶)最大密度(HU),numeric,kruskal,7.116856830171055,0.06826496027880942,94,4
kmeans_k5,动脉血管分支数量_y,numeric,kruskal,6.986480713004313,0.07232992875385556,94,4
kmeans_k5,mRAP,numeric,kruskal,6.884393379316797,0.07567526976549858,103,4
kmeans_k5,PT-INR,numeric,kruskal,5.071062589211197,0.07921961912563448,53,3
kmeans_k5,左右肺支气管体积(ml).1,numeric,kruskal,6.698681950018454,0.08214782514180882,94,4
kmeans_k5,左肺LAA950(ml)_y,numeric,kruskal,6.691236880360066,0.08241813445596531,94,4
kmeans_k5,静脉(右上肺叶)血管分支数量,numeric,kruskal,6.460947522598896,0.0912154259872269,94,4
kmeans_k5,动脉BV10+(ml)_y,numeric,kruskal,6.355546869022703,0.09553681284902908,94,4
kmeans_k5,左肺LAA910(%)_y,numeric,kruskal,6.330220277799015,0.09660412738346139,94,4
kmeans_k5,左肺LAA950(%)_y,numeric,kruskal,6.298413471235904,0.09796075247161871,94,4
kmeans_k5,TPR,numeric,kruskal,6.279158205154463,0.09879089296839187,102,4
kmeans_k5,动脉(左上肺叶)最大密度(HU),numeric,kruskal,6.140309265272134,0.10497987806856297,94,4
kmeans_k5,右肺LAA910(%)_y,numeric,kruskal,6.139550541478627,0.10501469629453773,94,4
kmeans_k5,mPAP,numeric,kruskal,6.10409149428525,0.1066543214619656,104,4
kmeans_k5,静脉(左下肺叶)平均密度(HU),numeric,kruskal,6.053534189595553,0.10903452103911923,91,4
kmeans_k5,静脉(右上肺叶)最大密度(HU),numeric,kruskal,6.037090757062268,0.10981955742105864,94,4
kmeans_k5,静脉(右上肺叶)最小密度(HU),numeric,kruskal,5.908562509923889,0.11614459910926378,94,4
kmeans_k5,左肺支气管体积(ml),numeric,kruskal,5.8770979293468955,0.11774520710936433,94,4
kmeans_k5,右下肺叶支气管体积(ml),numeric,kruskal,5.789359065444359,0.1223203952087754,94,4
kmeans_k5,右肺体积钙化(mm3),numeric,kruskal,5.685216834871653,0.12797086405927924,94,4
kmeans_k5,动脉(右中肺叶)平均密度(HU),numeric,kruskal,5.589958025748056,0.1333560474543824,94,4
kmeans_k5,RBC,numeric,kruskal,5.579542584909718,0.13395774297942253,104,4
kmeans_k5,MEF25预计值,categorical,chi2,3.9999999999999996,0.13533528323661273,4,2
kmeans_k5,D-Dimer,numeric,kruskal,5.54684976343798,0.13586318130666925,104,4
kmeans_k5,ALB,numeric,kruskal,5.432202327543142,0.14275037386715364,104,4
kmeans_k5,左上肺叶代,numeric,kruskal,5.367776439818571,0.14676444729918348,94,4
kmeans_k5,ALT,numeric,kruskal,5.352620100461409,0.14772416424594054,57,4
kmeans_k5,右肺Agatston钙化,numeric,kruskal,5.306957495496363,0.15065156633110682,94,4
kmeans_k5,K+,numeric,kruskal,5.267862525474134,0.1532013891348817,57,4
kmeans_k5,NT-ProBNP,numeric,kruskal,5.260445955182831,0.1536896827684028,76,4
kmeans_k5,右肺代,numeric,kruskal,5.151338320541354,0.16104495669177887,94,4
kmeans_k5,静脉(右中肺叶)最小密度(HU),numeric,kruskal,5.061964625905069,0.16731561599890604,94,4
kmeans_k5,SVR,numeric,kruskal,4.9928412196692955,0.17232209651741867,102,4
kmeans_k5,右肺血管体积(ml),numeric,kruskal,4.990006544226496,0.17253037851269884,94,4
kmeans_k5,TBIL,numeric,kruskal,4.989747229638287,0.17254944382536905,57,4
kmeans_k5,左上肺叶支气管体积(ml),numeric,kruskal,4.989036204017353,0.17260172995230344,94,4
kmeans_k5,肺血管血管分支数量_y,numeric,kruskal,4.965719500215619,0.17432460995923624,94,4
kmeans_k5,静脉(右下肺叶)最小密度(HU),numeric,kruskal,4.953173512916168,0.17525829797587414,94,4
kmeans_k5,PVR,numeric,kruskal,4.926906429806216,0.17722832791021634,103,4
kmeans_k5,肺血管BV10+(ml)_y,numeric,kruskal,4.9080917835755145,0.1786521567583136,94,4
kmeans_k5,左右肺支气管数量.1,numeric,kruskal,4.796245023582039,0.18733970612611076,94,4
kmeans_k5,右肺肺组织体积(ml)_y,numeric,kruskal,4.759254936601394,0.19029863979430298,94,4
kmeans_k5,右肺质量(g)_y,numeric,kruskal,4.759254936601394,0.19029863979430298,94,4
kmeans_k5,mPAWP,numeric,kruskal,4.608863188368672,0.2027830697088232,102,4
kmeans_k5,静脉BV5(ml)_y,numeric,kruskal,4.599163959853399,0.20361381316830582,94,4
kmeans_k5,PH,categorical,chi2,5.905400155400156,0.20632531261719272,105,5
kmeans_k5,WHO Group,categorical,chi2,5.905400155400156,0.20632531261719272,105,5
kmeans_k5,动脉BV5(ml)_y,numeric,kruskal,4.552616694372375,0.20764474201234645,94,4
kmeans_k5,PA,numeric,kruskal,4.543521815418218,0.2084409380738176,101,4
kmeans_k5,静脉最小密度(HU),numeric,kruskal,4.394389907898862,0.2219061371377943,94,4
kmeans_k5,DLCOSB预计值,categorical,chi2,3.0000000000000004,0.22313016014842973,3,2
kmeans_k5,DLCOSB实测值,categorical,chi2,3.0000000000000004,0.22313016014842973,3,2
kmeans_k5,DLCOSB实预,categorical,chi2,3.0000000000000004,0.22313016014842973,3,2
kmeans_k5,DLCOVA预计值,categorical,chi2,3.0000000000000004,0.22313016014842973,3,2
kmeans_k5,DLCOVA实测值,categorical,chi2,3.0000000000000004,0.22313016014842973,3,2
kmeans_k5,DLCOVA实预,categorical,chi2,3.0000000000000004,0.22313016014842973,3,2
